tree_id;tree_code;genus;species;dbh;ht;longitude;latitude
787;Val_787;Phoenix;dactylifera L.;120;23;-0.42245;38.41778
788;Val_788;Phoenix;dactylifera L.;178;21.3;-0.06070;38.59198
789;Val_789;Phoenix;dactylifera L.;180;22;-0.42546;38.40364
790;Val_790;Washingtonia;robusta H.;130;22;-0.42579;38.39657
791;Val_791;Ceratonia;siliqua L.;608;5.5;-0.53466;39.68425
792;Val_792;Washingtonia;robusta H.;0;18.6;-0.42831;38.40684
793;Val_793;Washingtonia;robusta H.;153;20;-0.42343;38.39656
794;Val_794;Olea;europaea L.;410;5;0.16124;40.23611
795;Val_795;Olea;europaea L.;474;9.4;-0.68803;39.40186
796;Val_796;Olea;europaea L.;414;9.7;-0.68823;39.40197
797;Val_797;Pinus;halepensis Mill.;278;33.5;-1.20727;39.93892
798;Val_798;Ceratonia;siliqua L.;641;8;-0.69796;39.46942
799;Val_799;Ceratonia;siliqua L.;650;8;-0.72650;39.49512
800;Val_800;Phoenix;canariensis Chabaud;260;13.5;-0.41696;39.40619
801;Val_801;Phoenix;dactylifera L.;140;12.9;-0.41731;39.40611
802;Val_802;Phoenix;dactylifera L.;110;16.5;-0.41529;39.40341
803;Val_803;Phoenix;dactylifera L.;139;16;-0.92090;38.10174
804;Val_804;Phoenix;dactylifera L.;142;22;-0.97707;38.07567
805;Val_805;Phoenix;dactylifera L.;142;17.5;-0.86201;38.09640
806;Val_806;Washingtonia;robusta H.;127;23.5;-0.94496;38.08193
807;Val_807;Washingtonia;robusta H.;121;25;-0.94515;38.08190
808;Val_808;Ficus;macrophylla Desf.;665;19.5;-0.94505;38.08209
809;Val_809;Washingtonia;robusta H.;129;24.9;-0.94508;38.08192
810;Val_810;Washingtonia;robusta H.;156;20.5;-0.94482;38.08665
811;Val_811;Washingtonia;robusta H.;138;25.5;-0.94539;38.08312
812;Val_812;Washingtonia;robusta H.;129;23.2;-0.94508;38.08315
813;Val_813;Olea;europaea L.;424;4;-0.98838;38.13101
814;Val_814;Eucalyptus;camaldulensis Dehnh.;490;30.4;-0.93742;38.09541
815;Val_815;Eucalyptus;camaldulensis Dehnh.;380;27;-0.93751;38.09538
816;Val_816;Eucalyptus;camaldulensis Dehnh.;571;32.2;-0.87474;38.07422
817;Val_817;Ceratonia;siliqua L.;655;8.2;-0.09737;38.75214
818;Val_818;Populus;deltoides W.;262;34.8;-0.89915;38.91795
819;Val_819;Populus;deltoides W.;230;34.5;-0.89922;38.91793
820;Val_820;Olea;europaea L.;512;7;-0.30394;38.74743
821;Val_821;Olea;europaea L.;462;5.2;0.23149;40.32077
822;Val_822;Olea;europaea L.;390;5.3;0.23173;40.32110
823;Val_823;Olea;europaea L.;491;4.9;0.23058;40.32137
824;Val_824;Olea;europaea L.;542;4.8;0.23098;40.32159
825;Val_825;Olea;europaea L.;482;5.1;-0.56047;38.38153
826;Val_826;Olea;europaea L.;407;7.7;-0.56060;38.38137
827;Val_827;Ficus;microcarpa L.;528;18.9;-0.37229;39.18485
828;Val_828;Ceratonia;siliqua L.;700;8.1;0.01436;38.80184
829;Val_829;Ceratonia;siliqua L.;646;5.5;0.11006;38.79051
830;Val_830;Ceratonia;siliqua L.;920;6;0.08002;38.77375
831;Val_831;Ceratonia;siliqua L.;850;7;-0.56955;39.28602
832;Val_832;Ceratonia;siliqua L.;720;7.5;-0.05805;38.75570
833;Val_833;Juniperus;thurifera L.;320;11.2;-1.14917;40.04604
834;Val_834;Juniperus;thurifera L.;320;5.5;-1.13715;40.05871
835;Val_835;Juniperus;thurifera L.;558;12.7;-1.13657;40.05256
836;Val_836;Juniperus;thurifera L.;380;7.3;-1.13967;40.05190
837;Val_837;Juniperus;thurifera L.;440;10;-1.15328;40.03434
838;Val_838;Juniperus;thurifera L.;236;10.5;-1.12063;40.03170
839;Val_839;Juniperus;thurifera L.;430;11;-1.13424;40.06362
840;Val_840;Olea;europaea L.;640;11.6;-0.09992;38.75262
841;Val_841;Olea;europaea L.;474;6;-0.75720;38.69636
842;Val_842;Ceratonia;siliqua L.;530;7.5;-0.75501;39.61337
843;Val_843;Juniperus;thurifera L.;350;9.5;-1.15381;40.03910
844;Val_844;Juniperus;thurifera L.;380;8.5;-1.15304;40.03957
845;Val_845;Juniperus;thurifera L.;343;12.8;-1.16037;40.03522
846;Val_846;Juniperus;thurifera L.;237;12.2;-1.16048;40.03526
847;Val_847;Juniperus;thurifera L.;350;10;-1.16076;40.03529
848;Val_848;Juniperus;thurifera L.;320;10;-1.16072;40.03528
849;Val_849;Juniperus;thurifera L.;0;9;-1.16074;40.03510
850;Val_850;Juniperus;thurifera L.;280;7;-1.16155;40.03539
851;Val_851;Juniperus;thurifera L.;430;7;-1.13453;40.08371
852;Val_852;Juniperus;thurifera L.;280;7.5;-1.13510;40.08340
853;Val_853;Juniperus;thurifera L.;330;9;-1.08878;40.05698
854;Val_854;Juniperus;thurifera L.;298;9.1;-1.12868;40.03835
855;Val_855;Juniperus;thurifera L.;390;6.5;-1.08880;40.05506
856;Val_856;Juniperus;thurifera L.;380;6.5;-1.09516;40.05979
857;Val_857;Juniperus;thurifera L.;330;8;-1.11833;40.04357
858;Val_858;Juniperus;thurifera L.;281;7.5;-1.11854;40.04361
859;Val_859;Juniperus;thurifera L.;450;7.5;-1.12655;40.07125
860;Val_860;Juniperus;thurifera L.;264;3.3;-1.08954;40.04716
861;Val_861;Pinus;halepensis Mill.;240;30.8;-1.09001;39.23373
862;Val_862;Ficus;macrophylla Desf.;590;26;-0.41470;39.57328
863;Val_863;Juniperus;thurifera L.;290;9;-1.15728;40.03806
864;Val_864;Juniperus;thurifera L.;280;9;-1.15581;40.03878
865;Val_865;Juniperus;thurifera L.;402;7;-1.12274;40.04393
866;Val_866;Juniperus;thurifera L.;340;5.5;-1.11988;40.04338
867;Val_867;Juniperus;thurifera L.;310;6.5;-1.12000;40.04341
868;Val_868;Juniperus;thurifera L.;360;4;-1.11970;40.04349
869;Val_869;Juniperus;thurifera L.;323;8;-1.11977;40.04076
870;Val_870;Juniperus;thurifera L.;302;8.5;-1.11829;40.04388
871;Val_871;Juniperus;thurifera L.;314;11;-1.11750;40.04352
872;Val_872;Juniperus;thurifera L.;391;11;-1.13634;40.05325
873;Val_873;Juniperus;thurifera L.;280;9;-1.13635;40.05269
874;Val_874;Juniperus;thurifera L.;334;9;-1.13604;40.05237
875;Val_875;Juniperus;thurifera L.;419;10;-1.13581;40.05250
876;Val_876;Juniperus;thurifera L.;420;7.5;-1.11151;40.04584
877;Val_877;Juniperus;thurifera L.;360;7;-1.11048;40.04556
878;Val_878;Juniperus;thurifera L.;300;11;-1.15083;40.03791
879;Val_879;Juniperus;thurifera L.;380;13;-1.15225;40.03578
880;Val_880;Juniperus;thurifera L.;359;6;-1.11487;40.03498
881;Val_881;Juniperus;thurifera L.;408;10;-1.11505;40.03603
882;Val_882;Ficus;macrophylla Desf.;930;26.4;-0.37952;39.47795
883;Val_883;Juniperus;thurifera L.;290;6.5;-1.15594;40.03741
884;Val_884;Juniperus;thurifera L.;300;10;-1.15578;40.03769
885;Val_885;Juniperus;thurifera L.;320;10;-1.11535;40.06277
886;Val_886;Juniperus;thurifera L.;305;9;-1.11447;40.03644
887;Val_887;Juniperus;thurifera L.;430;17;-1.13587;40.04998
888;Val_888;Juniperus;thurifera L.;378;9.5;-1.13542;40.03002
889;Val_889;Quercus;ilex L.;420;11;-1.14886;40.04128
890;Val_890;Juniperus;thurifera L.;417;8;-1.13355;40.03022
891;Val_891;Juniperus;thurifera L.;500;12;-1.15412;40.03512
892;Val_892;Juniperus;thurifera L.;330;10;-1.16290;40.04341
893;Val_893;Juniperus;thurifera L.;390;7.5;-1.11425;40.03991
894;Val_894;Juniperus;thurifera L.;310;7.5;-1.12701;40.07071
895;Val_895;Juniperus;thurifera L.;290;7.5;-1.12699;40.07445
896;Val_896;Juniperus;thurifera L.;300;7;-1.12877;40.07452
897;Val_897;Juniperus;thurifera L.;360;7;-1.12709;40.07284
898;Val_898;Juniperus;thurifera L.;280;8;-1.12677;40.07261
899;Val_899;Juniperus;thurifera L.;290;7;-1.17308;40.05365
900;Val_900;Juniperus;thurifera L.;270;6.5;-1.17199;40.05391
901;Val_901;Juniperus;thurifera L.;320;9.5;-1.17140;40.05375
902;Val_902;Juniperus;thurifera L.;470;12;-1.08827;40.06131
903;Val_903;Juniperus;thurifera L.;450;11;-1.08812;40.06314
904;Val_904;Juniperus;thurifera L.;370;8;-1.14026;40.04729
905;Val_905;Juniperus;thurifera L.;280;12;-1.14036;40.04730
906;Val_906;Juniperus;thurifera L.;270;11;-1.15749;40.03809
907;Val_907;Juniperus;thurifera L.;320;8.5;-1.15771;40.03877
908;Val_908;Juniperus;thurifera L.;270;7.5;-1.15436;40.03944
909;Val_909;Juniperus;thurifera L.;400;6.5;-1.15381;40.03956
910;Val_910;Juniperus;thurifera L.;300;11;-1.15354;40.03991
911;Val_911;Juniperus;thurifera L.;350;12;-1.15086;40.03483
912;Val_912;Juniperus;thurifera L.;350;9;-1.15044;40.03491
913;Val_913;Juniperus;thurifera L.;340;9;-1.14968;40.03491
914;Val_914;Juniperus;thurifera L.;297;9;-1.11213;40.03636
915;Val_915;Juniperus;thurifera L.;260;8;-1.11222;40.03636
916;Val_916;Juniperus;thurifera L.;324;7;-1.11257;40.03643
917;Val_917;Juniperus;thurifera L.;460;7;-1.16259;40.03508
918;Val_918;Juniperus;thurifera L.;280;11.5;-1.16259;40.03517
919;Val_919;Juniperus;thurifera L.;280;7.5;-1.16184;40.03554
920;Val_920;Juniperus;thurifera L.;340;9.5;-1.16180;40.03571
921;Val_921;Juniperus;thurifera L.;270;10.5;-1.14022;40.05588
922;Val_922;Juniperus;thurifera L.;320;9;-1.14117;40.05661
923;Val_923;Juniperus;thurifera L.;330;8;-1.14155;40.05635
924;Val_924;Juniperus;thurifera L.;297;8;-1.12238;40.03071
925;Val_925;Juniperus;thurifera L.;374;7;-1.12190;40.03041
926;Val_926;Juniperus;thurifera L.;374;8;-1.12208;40.03121
927;Val_927;Juniperus;thurifera L.;376;10;-1.14676;40.03751
928;Val_928;Juniperus;thurifera L.;320;11;-1.14506;40.03883
929;Val_929;Juniperus;thurifera L.;305;12;-1.14257;40.04142
930;Val_930;Juniperus;thurifera L.;315;9;-1.14398;40.04074
931;Val_931;Juniperus;thurifera L.;300;11;-1.13947;40.06421
932;Val_932;Juniperus;thurifera L.;300;10;-1.13904;40.06406
933;Val_933;Juniperus;thurifera L.;674;12;-1.14892;40.02985
934;Val_934;Juniperus;thurifera L.;273;0;-1.14889;40.02977
935;Val_935;Juniperus;thurifera L.;500;7.5;-1.07972;40.05525
936;Val_936;Juniperus;thurifera L.;330;6.5;-1.15799;40.02095
937;Val_937;Juniperus;thurifera L.;347;5.5;-1.09568;40.04097
938;Val_938;Juniperus;thurifera L.;320;7;-1.12335;40.06221
939;Val_939;Juniperus;thurifera L.;340;6;-1.10721;40.04504
940;Val_940;Juniperus;thurifera L.;330;10;-1.14990;40.03842
941;Val_941;Juniperus;thurifera L.;360;8;-1.12647;40.06563
942;Val_942;Juniperus;thurifera L.;290;6.5;-1.16099;40.02596
943;Val_943;Juniperus;thurifera L.;290;13;-1.14082;40.06165
944;Val_944;Juniperus;thurifera L.;290;6;-1.08333;40.05590
945;Val_945;Juniperus;thurifera L.;300;9.5;-1.15534;40.05900
946;Val_946;Juniperus;thurifera L.;350;7;-1.15429;40.05768
947;Val_947;Juniperus;thurifera L.;333;9;-1.14585;40.03864
948;Val_948;Juniperus;thurifera L.;290;5.5;-1.17538;40.03200
949;Val_949;Juniperus;thurifera L.;350;7.5;-1.09290;40.06005
950;Val_950;Olea;europaea L.;641;6.1;0.31323;40.54488
951;Val_951;Juniperus;thurifera L.;350;9;-1.16502;40.04232
952;Val_952;Juniperus;thurifera L.;350;8;-1.08979;40.06255
953;Val_953;Juniperus;thurifera L.;290;5.5;-1.11733;40.04330
954;Val_954;Pinus;nigra J.;299;17;-1.06945;39.87944
955;Val_955;Juniperus;thurifera L.;480;14.5;-1.09124;39.94588
956;Val_956;Pinus;nigra J.;210;9;-1.12511;39.91277
957;Val_957;Juniperus;thurifera L.;290;5.5;-1.13689;40.04790
958;Val_958;Juniperus;thurifera L.;420;5;-1.13657;40.04873
959;Val_959;Juniperus;thurifera L.;390;9.5;-1.13692;40.04868
960;Val_960;Ceratonia;siliqua L.;570;5;-0.60694;39.37842
961;Val_961;Phoenix;dactylifera L.;0;14;-0.35053;39.42860
962;Val_962;Eucalyptus;camaldulensis Dehnh.;534;34.8;-0.61299;39.33732
963;Val_963;Ceratonia;siliqua L.;613;4.5;-0.63758;39.33913
964;Val_964;Ceratonia;siliqua L.;650;6.5;-0.64060;39.35378
965;Val_965;Washingtonia;robusta H.;118;20;-0.50633;39.52007
966;Val_966;Araucaria;heterophylla (Salisbury);330;35.6;-0.25351;39.16466
967;Val_967;Araucaria;heterophylla (Salisbury);346;38.5;-0.25368;39.16473
968;Val_968;Olea;europaea L.;615;5.7;-0.17295;38.80443
969;Val_969;Juniperus;thurifera L.;340;6.5;-1.11722;40.04398
970;Val_970;Juniperus;thurifera L.;430;9.5;-1.15369;40.05833
971;Val_971;Juniperus;thurifera L.;0;6;-1.11603;40.04341
972;Val_972;Juniperus;thurifera L.;390;11;-1.15362;40.05850
973;Val_973;Juniperus;thurifera L.;300;7;-1.09150;40.06278
974;Val_974;Juniperus;thurifera L.;340;6.5;-1.08987;40.06264
975;Val_975;Juniperus;thurifera L.;350;6;-1.09096;40.06222
976;Val_976;Juniperus;thurifera L.;310;7;-1.12087;40.06282
977;Val_977;Juniperus;thurifera L.;390;9.5;-1.15379;40.03978
978;Val_978;Juniperus;thurifera L.;300;6;-1.16161;40.03574
979;Val_979;Populus;nigra L.;700;0;-0.56000;38.77113
980;Val_980;Quercus;faginea Lam.;349;15;-0.91493;39.06378
981;Val_981;Quercus;ilex L.;550;20;-1.18263;39.12527
982;Val_982;Juniperus;thurifera L.;320;8.5;-1.15321;40.03454
983;Val_983;Juniperus;thurifera L.;298;10;-1.11781;40.04320
984;Val_984;Juniperus;thurifera L.;300;6;-1.11666;40.04031
985;Val_985;Juniperus;thurifera L.;0;8;-1.11691;40.04025
986;Val_986;Juniperus;thurifera L.;0;8.5;-1.11550;40.06150
987;Val_987;Juniperus;thurifera L.;0;6.5;-1.15556;40.03335
988;Val_988;Juniperus;thurifera L.;380;8;-1.15516;40.03237
989;Val_989;Juniperus;thurifera L.;290;6.5;-1.15568;40.03335
990;Val_990;Juniperus;thurifera L.;370;9.5;-1.15504;40.03274
991;Val_991;Juniperus;thurifera L.;321;9;-1.11779;40.04329
992;Val_992;Juniperus;thurifera L.;290;5.5;-1.10885;40.02732
993;Val_993;Juniperus;thurifera L.;350;9;-1.13887;40.05245
994;Val_994;Phoenix;canariensis Chabaud;225;14;-0.38797;39.47638
995;Val_995;Ceratonia;siliqua L.;790;7;-0.05373;38.75131
996;Val_996;Ceratonia;siliqua L.;720;10.5;-0.10387;38.75695
997;Val_997;Ceratonia;siliqua L.;795;9.5;-0.05333;38.75132
998;Val_998;Ulmus;minor Mill.;367;17.7;-0.68850;38.15246
999;Val_999;Ceratonia;siliqua L.;710;6;-0.55858;39.38175
1000;Val_1000;Olea;europaea L.;392;8;0.00572;40.05818
1001;Val_1001;Olea;europaea L.;457;6.6;-0.58118;39.28641
1002;Val_1002;Juniperus;thurifera L.;330;6.5;-1.11670;40.04417
1003;Val_1003;Juniperus;thurifera L.;310;6;-1.11648;40.04337
1004;Val_1004;Juniperus;thurifera L.;320;8.5;-1.15345;40.03454
1005;Val_1005;Juniperus;thurifera L.;300;7.5;-1.15243;40.03299
1006;Val_1006;Juniperus;thurifera L.;330;9;-1.11562;40.06278
1007;Val_1007;Phoenix;dactylifera L.;0;15.5;-0.37858;39.18517
1008;Val_1008;Olea;europaea L.;568;6.7;-0.28656;39.65973
1009;Val_1009;Olea;europaea L.;432;5;0.13461;40.20953
1010;Val_1010;Olea;europaea L.;638;6.5;0.22039;40.49206
1011;Val_1011;Olea;europaea L.;596;9;-0.42361;38.39217
1012;Val_1012;Ceratonia;siliqua L.;620;4.5;0.03702;40.04788
1013;Val_1013;Populus;nigra L.;360;30.3;0.05962;40.22698
1014;Val_1014;Pinus;halepensis Mill.;291;35.1;-1.17152;39.75939
1015;Val_1015;Phoenix;dactylifera L.;136;18.8;-0.36393;39.16283
1016;Val_1016;Ceratonia;siliqua L.;670;7;-0.68521;39.35353
1017;Val_1017;Washingtonia;robusta H.;160;18;-0.17303;38.97403
1018;Val_1018;Washingtonia;robusta H.;160;22;-0.17313;38.97405
1019;Val_1019;Phoenix;dactylifera L.;0;17;-0.17304;38.97431
1020;Val_1020;Phoenix;canariensis Chabaud;277;13.5;-0.17969;38.96554
1021;Val_1021;Pinus;halepensis Mill.;410;20.8;-1.33121;39.41907
1022;Val_1022;Juniperus;thurifera L.;300;7;-1.15222;40.04126
1023;Val_1023;Juniperus;thurifera L.;320;8;-1.13870;40.06431
1024;Val_1024;Juniperus;thurifera L.;363;7.5;-1.13459;40.03057
1025;Val_1025;Juniperus;thurifera L.;0;7.5;-1.13522;40.06745
1026;Val_1026;Juniperus;thurifera L.;370;9;-1.13559;40.06791
1027;Val_1027;Juniperus;thurifera L.;370;8;-1.11225;40.04344
1028;Val_1028;Juniperus;thurifera L.;350;5.5;-1.11224;40.04336
1029;Val_1029;Juniperus;thurifera L.;370;8;-1.11290;40.04271
1030;Val_1030;Ceratonia;siliqua L.;660;7;-0.64947;39.33753
1031;Val_1031;Juniperus;thurifera L.;320;5;-1.16572;40.01848
1032;Val_1032;Phoenix;canariensis Chabaud;165;12;-0.53426;39.56630
1033;Val_1033;Phoenix;canariensis Chabaud;160;12;-0.53444;39.56630
1034;Val_1034;Phoenix;canariensis Chabaud;230;12;-0.53446;39.56624
1035;Val_1035;Phoenix;canariensis Chabaud;160;12;-0.53455;39.56629
1036;Val_1036;Phoenix;canariensis Chabaud;67;12;-0.53463;39.56627
1037;Val_1037;Phoenix;canariensis Chabaud;185;12;-0.53462;39.56622
1038;Val_1038;Phoenix;canariensis Chabaud;205;12;-0.53458;39.56616
1039;Val_1039;Ceratonia;siliqua L.;630;11;-0.07229;38.75507
1040;Val_1040;Ceratonia;siliqua L.;645;8.7;-0.05405;38.75127
1041;Val_1041;Ceratonia;siliqua L.;630;10.3;-0.70551;39.46089
1042;Val_1042;Ceratonia;siliqua L.;630;6.8;-0.68688;39.46252
1043;Val_1043;Ceratonia;siliqua L.;640;9;-0.73106;39.45172
1044;Val_1044;Ceratonia;siliqua L.;610;10.1;-0.73588;39.49266
1045;Val_1045;Ceratonia;siliqua L.;656;11;-0.74182;39.45702
1046;Val_1046;Ceratonia;siliqua L.;740;10.3;-0.72452;39.48118
1047;Val_1047;Populus;nigra L.;538;32.8;-0.48903;39.86675
1048;Val_1048;Populus;nigra L.;346;32.4;-0.50629;39.88017
1049;Val_1049;Quercus;ilex L.;441;17.7;-0.55841;39.89591
1050;Val_1050;Eucalyptus;globulus Labill.;338;35.2;-0.57737;39.91565
1051;Val_1051;Populus;nigra L.;515;34.1;-0.60773;39.92753
1052;Val_1052;Pinus;nigra J.;372;14.9;-1.09597;40.05260
1053;Val_1053;Juniperus;thurifera L.;350;12;-1.13699;40.06659
1054;Val_1054;Juniperus;thurifera L.;577;10.5;-1.11001;40.05224
1055;Val_1055;Juniperus;thurifera L.;300;8;-1.11001;40.05224
1056;Val_1056;Juniperus;thurifera L.;0;11;-1.15303;40.04150
1057;Val_1057;Juniperus;thurifera L.;340;8.5;-1.15383;40.02267
1058;Val_1058;Juniperus;thurifera L.;290;12.5;-1.17272;40.06208
1059;Val_1059;Juniperus;thurifera L.;310;11;-1.15377;40.04790
1060;Val_1060;Juniperus;thurifera L.;340;8;-1.14533;40.06407
1061;Val_1061;Juniperus;thurifera L.;360;9.5;-1.14535;40.06376
1062;Val_1062;Juniperus;thurifera L.;330;9;-1.14160;40.06269
1063;Val_1063;Juniperus;thurifera L.;300;6;-1.12981;40.04643
1064;Val_1064;Juniperus;thurifera L.;0;9;-1.13679;40.06679
1065;Val_1065;Juniperus;thurifera L.;290;9;-1.13702;40.06676
1066;Val_1066;Juniperus;thurifera L.;430;10.5;-1.13604;40.05710
1067;Val_1067;Juniperus;thurifera L.;300;6.5;-1.13649;40.04644
1068;Val_1068;Juniperus;thurifera L.;405;8;-1.13976;40.04388
1069;Val_1069;Juniperus;thurifera L.;440;11;-1.15518;40.04772
1070;Val_1070;Washingtonia;robusta H.;0;18.3;-0.01220;38.73931
1071;Val_1071;Pinus;sylvestris L.;0;9.5;-1.10215;40.07710
1072;Val_1072;Juniperus;thurifera L.;310;8;-1.14249;40.06164
1073;Val_1073;Juniperus;thurifera L.;340;8;-1.14562;40.04068
1074;Val_1074;Juniperus;thurifera L.;366;7;-1.09643;40.04034
1075;Val_1075;Juniperus;thurifera L.;330;11;-1.14323;40.06188
1076;Val_1076;Juniperus;thurifera L.;310;8.5;-1.15363;40.03874
1077;Val_1077;Juniperus;thurifera L.;400;10;-1.16377;40.03367
1078;Val_1078;Juniperus;thurifera L.;430;9;-1.15482;40.04720
1079;Val_1079;Juniperus;thurifera L.;363;7;-1.12680;40.03905
1080;Val_1080;Juniperus;thurifera L.;420;10.5;-1.13507;40.04635
1081;Val_1081;Juniperus;thurifera L.;0;7;-1.10333;40.05947
1082;Val_1082;Juniperus;thurifera L.;0;6.5;-1.10552;40.05996
1083;Val_1083;Olea;europaea L.;408;6.8;-0.72024;39.37375
1084;Val_1084;Quercus;faginea Lam.;340;20.3;-1.13634;39.36546
1085;Val_1085;Quercus;faginea Lam.;409;26;-1.13591;39.36525
1086;Val_1086;Pinus;pinea L.;410;18.6;-1.14959;39.42875
1087;Val_1087;Quercus;ilex L.;397;0;-0.10376;40.39082
1088;Val_1088;Pinus;halepensis Mill.;382;22.5;-0.06408;38.74952
1089;Val_1089;Olea;europaea L.;445;5.5;-0.06561;38.73952
1090;Val_1090;Olea;europaea L.;526;7.5;-0.06367;38.73947
1091;Val_1091;Olea;europaea L.;440;7.5;-0.06387;38.73948
1092;Val_1092;Ceratonia;siliqua L.;630;11;-0.07230;38.75520
1093;Val_1093;Juniperus;thurifera L.;400;7;-1.10729;40.06035
1094;Val_1094;Juniperus;thurifera L.;350;7.5;-1.10817;40.06057
1095;Val_1095;Juniperus;thurifera L.;300;12;-1.13856;40.04537
1096;Val_1096;Juniperus;thurifera L.;290;9;-1.13877;40.04529
1097;Val_1097;Juniperus;thurifera L.;330;8;-1.09859;40.06530
1098;Val_1098;Juniperus;thurifera L.;300;8;-1.10425;40.04914
1099;Val_1099;Juniperus;thurifera L.;360;7;-1.15775;40.02159
1100;Val_1100;Juniperus;thurifera L.;320;6.5;-1.13395;40.05418
1101;Val_1101;Juniperus;thurifera L.;500;7.5;-1.12500;40.06284
1102;Val_1102;Juniperus;thurifera L.;360;6;-1.12657;40.06167
1103;Val_1103;Juniperus;thurifera L.;390;9;-1.15347;40.04523
1104;Val_1104;Juniperus;thurifera L.;490;10.5;-1.17579;40.04729
1105;Val_1105;Juniperus;thurifera L.;0;5.5;-1.13521;40.08052
1106;Val_1106;Hedera;helix L.;200;15;-0.18768;38.60213
1107;Val_1107;Araucaria;heterophylla (Salisbury);260;32.5;-0.40610;39.50825
1108;Val_1108;Phoenix;dactylifera L.;148;20;-0.40224;39.50552
1109;Val_1109;Olea;europaea L.;907;5.2;-0.73635;38.50658
1110;Val_1110;Pinus;pinea L.;418;25.3;-0.59890;39.53926
1111;Val_1111;Phoenix;dactylifera L.;200;12;0.48387;40.49389
1112;Val_1112;Phoenix;dactylifera L.;0;15.5;0.43153;40.41449
1113;Val_1113;Phoenix;dactylifera L.;0;12;0.42780;40.41176
1114;Val_1114;Phoenix;dactylifera L.;140;14.5;0.42558;40.41496
1115;Val_1115;Phoenix;dactylifera L.;110;12;0.42623;40.41450
1116;Val_1116;Phoenix;dactylifera L.;0;13.5;0.42942;40.41231
1117;Val_1117;Phoenix;dactylifera L.;130;14;0.42702;40.41406
1118;Val_1118;Phoenix;dactylifera L.;130;14;0.42725;40.41388
1119;Val_1119;Phoenix;dactylifera L.;130;13;0.42792;40.41338
1120;Val_1120;Phoenix;dactylifera L.;0;18;0.42496;40.41755
1121;Val_1121;Phoenix;dactylifera L.;0;14;0.41911;40.40563
1122;Val_1122;Phoenix;dactylifera L.;0;12;0.41928;40.40535
1123;Val_1123;Phoenix;canariensis Chabaud;200;12.5;0.47213;40.47206
1124;Val_1124;Phoenix;canariensis Chabaud;200;12;0.42558;40.40835
1125;Val_1125;Washingtonia;robusta H.;0;18.5;0.41760;40.40184
1126;Val_1126;Olea;europaea L.;530;6;0.45421;40.51485
1127;Val_1127;Olea;europaea L.;470;5;0.45414;40.51492
1128;Val_1128;Olea;europaea L.;650;5;0.45418;40.51480
1129;Val_1129;Olea;europaea L.;510;6;0.39156;40.40978
1130;Val_1130;Olea;europaea L.;540;6;0.39173;40.40982
1131;Val_1131;Olea;europaea L.;470;4;0.42342;40.49132
1132;Val_1132;Olea;europaea L.;500;3.5;0.42353;40.49133
1133;Val_1133;Olea;europaea L.;600;5;0.42378;40.49135
1134;Val_1134;Olea;europaea L.;440;5;0.42394;40.49127
1135;Val_1135;Olea;europaea L.;485;4.5;0.42389;40.49142
1136;Val_1136;Olea;europaea L.;500;4.5;0.42417;40.49139
1137;Val_1137;Olea;europaea L.;460;11;0.42422;40.49154
1138;Val_1138;Olea;europaea L.;550;5;0.42408;40.49162
1139;Val_1139;Olea;europaea L.;450;6;0.42399;40.49161
1140;Val_1140;Olea;europaea L.;745;5;0.42381;40.49161
1141;Val_1141;Olea;europaea L.;500;5;0.42362;40.49164
1142;Val_1142;Ceratonia;siliqua L.;700;0;0.44486;40.51313
1143;Val_1143;Ceratonia;siliqua L.;650;0;0.42647;40.52242
1144;Val_1144;Ceratonia;siliqua L.;766;6;0.34344;40.47249
1145;Val_1145;Ceratonia;siliqua L.;610;0;0.45775;40.49746
1146;Val_1146;Phytolacca;dioica L.;610;12;0.47387;40.53039
1147;Val_1147;Olea;europaea L.;710;9;0.34118;40.44711
1148;Val_1148;Olea;europaea L.;722;7;0.20707;40.48856
1149;Val_1149;Olea;europaea L.;580;5;-0.73668;38.50552
1150;Val_1150;Phoenix;dactylifera L.;230;12;0.41524;40.42594
1151;Val_1151;Pinus;nigra J.;275;12;-1.06404;39.97217
1152;Val_1152;Olea;europaea L.;520;9.4;0.13827;40.23987
1153;Val_1153;Olea;europaea L.;530;5.5;-0.94487;38.58180
1154;Val_1154;Olea;europaea L.;610;5.5;-0.94467;38.58186
1155;Val_1155;Olea;europaea L.;665;5.5;-0.94452;38.58190
1156;Val_1156;Olea;europaea L.;440;5;-0.94417;38.58201
1157;Val_1157;Olea;europaea L.;530;5;-0.94430;38.58229
1158;Val_1158;Olea;europaea L.;545;5.5;-0.94436;38.58242
1159;Val_1159;Olea;europaea L.;490;4.5;-0.94472;38.58254
1160;Val_1160;Olea;europaea L.;505;4.5;-0.94444;38.58261
1161;Val_1161;Olea;europaea L.;590;4;-0.94437;38.58262
1162;Val_1162;Olea;europaea L.;420;3;-0.94449;38.58295
1163;Val_1163;Olea;europaea L.;460;7.5;-0.97107;38.59544
1164;Val_1164;Olea;europaea L.;545;4;-0.97113;38.59562
1165;Val_1165;Olea;europaea L.;500;5;-0.97117;38.59581
1166;Val_1166;Olea;europaea L.;500;4.8;-0.97123;38.59599
1167;Val_1167;Olea;europaea L.;435;5.2;-0.97126;38.59617
1168;Val_1168;Olea;europaea L.;650;5.5;-0.97131;38.59633
1169;Val_1169;Olea;europaea L.;450;5.3;-0.97135;38.59649
